text,label
"I agree that changing to election by popular vote for the president of the United States would be a better choice than to continue Electoral College. You may ask yourself why. Well, it's not fair to have to pick a random person to do something you should be the one doing. It's like saying you pick your neighbor to clean your house. Your house is still being cleaned, but not by you, instead, a random person you don't even know. Thus, continuing Electoral College is the same because in this case, the elector you pick and don't even know is going to make choices that at the end of the day you might not even agree on and you can't do nothing about it at that point. During electoral College voters get confused about the electors and vote for the wrong candidate. This means, there is too many names on the list that you most likely have never even heard in your life, therefore leading you to voting for the wrong candidate. Some electors aren't even faithful, instead of going for their party's candidate, they rather decide voting for whomever they please. Most likely leading to alot of conflict because the candidate is not even on their party and the voters would hate to have to follow someone else's rules, yet again, can't do nothing about it. Voters would always love to control whom their electors vote for, but this will never happen with Electoral College. The whole point to me for the Electoral College is so that the people voting for the electors won't have any power against anything. So that the government continues to have power over the people. That can be great at some point, but sooner or later will cause confict because some people don't always agree with what the government has to say or do. Therefore, changing to election by popular vote for president of U.S would be much better than to continue Electoral College. On the article, ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong "". States that ""During the 2000 campaign, seventeen states didn't see the candidates at all, including Rhode Island and South Carolina, and voters in 25 of the largest media markets didn't get to see a single campaign ad."" Now right there is a perfect example of electors being ""unfair"". Electors want people to keep voting for them so that they can pick the candidates, yet, they always skip the part of showing who the candidates are. There is no why people will randomly guess how their candidates will end up being if they never even hear a few words from them. In conclusion, I strongly believe changing to election by popular vote for president of U.S is a wiser decision than to continue Electoral College because it'll be fair to the people who are voting. People will start to get together to try and get to know the candidate, and most likely agree more to the idea than anything else. Mean while, Electoral College is a very unfair system because they have no idea who the elector is going to pick as candidate, and if they pick someone who they don't even know at the end of the day they will be stuck with a total stranger.",0
"Dear State Senator, The Electoral College has a negative impact on this country because it has ufair voting that can cause massive problems to the government. Electoral college is unfair, outdated, and irrational. People should have the right to vote on which president they think is fit to run this country. People are hardly know which elector they are voting on. We shouldn't vote for electors that we don't know. Elections should be held by popular vote because Elector Colleges have a unfair advantage since there vote counts not ours. According to the article ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" by bradford Plumer states, ""Faithless electors have occasionally refused to vote for their party's candidate and cast a deciding vote for whomever they please."" The fact that the Congress has unfaithful electors that are supposed to be supporting whomever candidate they choose is a massive unfair problem. Popular votes and Electors votes are the complete opposite. For instance, according to the article ""In defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" by Richard A. Posner states, ""It happened in 2000, when Gore had more popular votes than Bush yet fewer electoral voters, but that was the first time since 1888.""This is unfair and confusing because the electors shouldn't be deciding on what candidate should win. The peoples vote should conclude which candidate is going to win. Since the first Electoral college was created it has been the same eversince. It is majorly outdated and has to be solved now. According to the article :What is the Electoral College?"" by the office of the Federal Register it states, ""The founding fathers established it in the constitution as a compromise between election of the president by a vote in Congress and election of the president by a popular vote of qualified citizens.""There is suppose to be vote from the congress and a vote from the population. I think that the congress should be part of the voting that all the qualified citizens are in. There shouldn't be two different parts of voting because it will confuse who is the winner. The government should have a voting system that is both equally fair and decisive because right now everything is mixed up and it will bring great problems to the campaigns. More and more people will want to stop voting because they do not trust the electors on there decisions. This will cause a great decrease on voters which will impact the populations vote on which President is the winner. According to the article ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" by bradford Plumer states, ""the 2000 fiasco was the biggest election crisis in a century the system allows for much worse. Those electors could always defy the will of the people."" A solution must be done to prevent any more disasters that can be on there way. In conclusion, Electoral colleges have a unfair system that could cause negative problems to voting and to the elections. The elections will be confusin and unproffesional. But the government and the people of America can help by changing this and will approve a fair decisive system were all citizens get to choose which president shall win not the type of electors. Sincerley, Student.",0
"possible competitor being Henry Tilney, whose part is so slight and simple that it hardly enters into comparison. It has sometimes, I believe, been urged that his pride is unnatural at first in its expression and later in its yielding, while his falling in love at all is not extremely probable. Here again I cannot go with the objectors. Darcy’s own account of the way in which his pride had been pampered, is perfectly rational and sufficient; and nothing could be, psychologically speaking, a_ causa verior _for its sudden restoration to healthy conditions than the shock of Elizabeth’s scornful refusal acting on a nature_ ex hypothesi _generous. Nothing in even our author is finer and more delicately touched than the change of his demeanour at the sudden meeting in the grounds of Pemberley. Had he been a bad prig or a bad coxcomb, he might have been still smarting under his rejection, or suspicious that the girl had come husband-hunting. His being neither is exactly consistent with the probable feelings of a man spoilt in the common sense, but not really injured in disposition, and thoroughly in love. As for his being in love, Elizabeth has given as just an",0
"over. I have scarcely any hesitation in saying that she will include you and my sister Maria in every invitation with which she honours us during your stay here. Her behaviour to my dear Charlotte is charming. We dine at Rosings twice every week, and are never allowed to walk home. Her Ladyship’s carriage is regularly ordered for us. I _should_ say, one of her Ladyship’s carriages, for she has several.” “Lady Catherine is a very respectable, sensible woman, indeed,” added Charlotte, “and a most attentive neighbour.” “Very true, my dear, that is exactly what I say. She is the sort of woman whom one cannot regard with too much deference.” The evening was spent chiefly in talking over Hertfordshire news, and telling again what had been already written; and when it closed, Elizabeth, in the solitude of her chamber, had to meditate upon Charlotte’s degree of contentment, to understand her address in guiding, and composure in bearing with, her husband, and to acknowledge that it was all done very well. She had also to anticipate how her visit would pass, the quiet tenour of their usual employments, the vexatious interruptions of Mr. Collins, and the gaieties of their intercourse",0
"Dear Senator, There has been some recent heat on the topic of the Electoral College. I believe that it is only fair to keep the Electoral College. Although some voters may be upset with the fact that they don't define who wins the presidential election, it is best that way. If there was no Electoral College people with no actual idea of whats going on would vote, and that could have a negative affect. Also if there was no Electoral College there would be an unfair amount of votes in larger states. The last reason is Swing States, which is also a very important part of the voting process. First and Foremost, the Electoral College may make voters feel like they have no input on the election, but really they decide who the Electoral voters choose. Without Electoral voters, there would be indecisive people voting for a candidate they know nothing about. For example, many young voters base their votes off of popular opinion, not what they think is actually right. If there was no Electoral College, the Nation could be in a lot of trouble because many votes would be casted off of popular opinion. So it is good to have some control over what happens and who becomes president, but I think having the full decision to vote for whomever, and have it count, is overdoing it. Secondly, I believe that having the Electoral College is great because, without it larger states would have more of a say on who becomes president. This would be very unfair to the smaller states for an obvious reason, population. Even though a few states might have a bigger population that doesn't particularly mean that everyone in the state will vote. There are still ""independent voters"". For example, as stated in paragraph twentyone, the election voting in Florida was very close and relied a lot on popular votes. Florida ended up getting twentynine electoral votes, compared to Wyoming who only got three electoral votes. State size does matter because larger states will typically always get more attention from the presidential candidates than smaller ones. Lastly, The Electoral College is a very important part of our voting process becaue of Swing States. As stated in paragraph twenty, voters in tossup states are ""more likely to listen to the campaign and the competing candidates"". These voters know that their votes wont make much of an impression on the election, but pay the most attention anyways. People claim that the most involved voters should be able to decide the elections. Although they don't have much of a say it is nice to know that people do care about the elections and do pay close attention to what is going on. To conclude my previously stated reasons, I believe that having the Electoral College is a crucial part of the system. Because without it the nation would have so many voters that only cast their votes based off of popular opinion. Also without it larger states would have more of an affect on the votes than the smaller states do. Finally, Swing States are a very important part of voting because voters who know what is going on and actually pay attention do have one of the biggest affects.",0
"and herself only the morning before; and at last she was referred for the truth of every particular to Colonel Fitzwilliam himself--from whom she had previously received the information of his near concern in all his cousin’s affairs and whose character she had no reason to question. At one time she had almost resolved on applying to him, but the idea was checked by the awkwardness of the application, and at length wholly banished by the conviction that Mr. Darcy would never have hazarded such a proposal, if he had not been well assured of his cousin’s corroboration. She perfectly remembered everything that had passed in conversation between Wickham and herself in their first evening at Mr. Philips’s. Many of his expressions were still fresh in her memory. She was _now_ struck with the impropriety of such communications to a stranger, and wondered it had escaped her before. She saw the indelicacy of putting himself forward as he had done, and the inconsistency of his professions with his conduct. She remembered that he had boasted of having no fear of seeing Mr. Darcy--that Mr. Darcy might leave the country, but that _he_ should stand his ground; yet he had avoided",0
"Fellow citizenis, I would like to talk about the advantageis to the incipient idea of limited car uisage. Limited car uisage iis the limitation of caris uised in a certain area, however, the limitationis all dependis on the area. Some placeis in the world completely ban caris, in which you would need to pay a fine in order to even keep your car, much leisis drive it. Other placeis isimply have limitationis on a particular dayis, in whiish on thoise dayis if you drive a car you may or may not be fined. The main advantage of limited car uisage, iis that it can reduce pollution in an area. Aliso limited car uisage, although not obviouis, can aliso help reduce car craisheis. If there iis one major problem in the world that hais yet to be isolved, it iis the amount of pollution, ismog, and greenhouise gaiseis that hais accumulated throughout the Earth limited car uisage, however, can help reduce that problem. According to Robert Duffer, Pariis enforced a partial driving ban when dayis of nearrecord pollution occurred. ""Laist week Pariis had 147 microgramis of particulate matter PM per cubic meter compared with 114 in Bruisiselis and 79.7 in London, Reuteris found.....The ismog cleared enough Monday for the ruling French party to reiscind the ban for oddnumbered plateis on Tueisday"" Duffer. Aliso in Bogota, Colombia, they have carfree dayis which help reduce air pollution. ""' It'is a good opportunity to take away istreisis and lower air pollution ,' isaid buiisineisisman Carlois Arturo Plaza ais he rode a twoiseat bicycle with hiis wife."" Selisky. Aliso, citizinis of limited car uisage areais do not iseem to mind and even enjoy not having a car, for example Heidrun Walter from Vauban, Germany, istateis ""When I had a car I wais alwayis tenise. I'm much happier thiis way"" Roisenthal. Ais ishown by evidence, citizenis agree that limited car uisage not only helpis the place'is overall environment but aliso the Earth'is environment, and isome citizenis of limited car uisage areais do not even iseem to mind it. In addition, limited car uisage can aliso reduce fatal car craisheis. Although thiis isecond advantage iis not ais major ais the firist, in isome perispectiveis, it iis istill important. Limited car uisage iseemis to be linked to leisis people driving, ais I inferred by thiis evidence ""There hais been a large drop in the percentage of 16 to 39yearoldis getting a licenise.....A istudy laist year found that driving by young people decreaised 23 percent between 2001 and 2009"" Roisenthal. With leisis people driving leisis fatal car craisheis are bound to happen due to the fact that leisis people are driving. Although I may not be right, I feel ais though two or more people bumping into each other while walking iis not nearly ais fatal ais two or more caris bumping into each other. In total, although limited car uisage may not iseem to have many advantageis, the few that it doeis have are detrimental. Limited car uisage hais the advantageis of not only helping the environment, but aliso helping or maybe even isaving citizenis from fatal car craisheis throughout the world.",0
"said Lydia, stoutly, “I am not afraid; for though I _am_ the youngest, I’m the tallest.” The rest of the evening was spent in conjecturing how soon he would return Mr. Bennet’s visit, and determining when they should ask him to dinner. [Illustration: “I’m the tallest”] [Illustration: “He rode a black horse” ] CHAPTER III. [Illustration] Not all that Mrs. Bennet, however, with the assistance of her five daughters, could ask on the subject, was sufficient to draw from her husband any satisfactory description of Mr. Bingley. They attacked him in various ways, with barefaced questions, ingenious suppositions, and distant surmises; but he eluded the skill of them all; and they were at last obliged to accept the second-hand intelligence of their neighbour, Lady Lucas. Her report was highly favourable. Sir William had been delighted with him. He was quite young, wonderfully handsome, extremely agreeable, and, to crown the whole, he meant to be at the next assembly with a large party. Nothing could be more delightful! To be fond of dancing was a certain step towards falling in love; and very lively hopes of Mr. Bingley’s heart were entertained. “If I can but see one of my daughters happily",0
"Votes for the president of the United States are counted each election in two ways, the popular vote and the Electoral College. The popular vote is the people's vote, which allows our democratic nation to vote for their leader themselves, and the Electoral College is dependent upon the popular vote, and casts electoral votes based on the number of Representatives and Senators each state has in Congress Source One. People have consistently debated over whether or not this was a fair election process, due to the fact that the people's votes do not directly go to the president. Because of this, many people want the Electoral College to be gone, and people have attempted to abolish it in the past. The Electoral College should be abolished and the US should adopt the popular vote system as their only system because we live in a democratic nation, the current electoral voting process may not represent the popular vote, and it's a more fair system. As citizens of the United States of America, we depend on the fact that we live in a free nation that values our justice, liberty, and voice. Included within our voice, we also depend on our democracy, that allows us to have say in who runs our country and how. It's important that we take advantage of this voice we have in the government, and it's also important we are represented fairly within it. When we depend on electors from the Electoral College to vote for who our states popular votes went to, they may not be doing that. They ultimately can decide who they are voting for, and if they decide to vote for the opponent, no one can stop them. It's very easy for them to betray our trust without our awareness Source Two. Source Three also states that ""that trust is rarely betrayed,"" which makes it clear that although uncommon, there have been incidents in the past where the citizens have been represented unfairly. In a democratic nation, we should have true sovereignty and be able to cast our popular vote, and know that it is being counted and included in the final say of our leader. Overall, the Electoral Vote may not represent the Popular vote. As mentioned, there have been incidents in the past that have indicated the truthfulness of this statement. For example, in 1960 John F. Kennedy was almost opposed by unfair elections due to our country's people being misrepresented Source Two. Even if the popular vote of our state goes one way, the ""faithless electors have occasionally refused to vote for their party's candidate and cast a deciding vote for whomever they please..."" Source Two. The electors are unreliable and may go one way just because they please to do so while leaving the faithful citizens in the dust with their decisions and votes meaning nothing. The popular vote system would better represent the people than the unreliable Electoral College system we have now. The popular vote system is a more fair system, one of many reasons being that it would eliminate the advantage large and ""swing"" states have over others. Currently, ""swing"" states are being given more attention to be the candidates because the candidates realize that the fate of their presidency may be dependent upon these states Sources Two and Three. Since the Swing states are the ones who's votes can go either way, the candidates spend more time with these states in order to insure their likelihood to achieve the states electoral votes. This is not a fair process because the other states are not getting to know the candidates like these states do. The same thing goes for large states. Since the number of electoral votes you have is dependent upon population, the larger states have more electorsrepresentatives. Therefore, the presidential candidates want to achieve as many electoral votes as possible and will make sure to appeal to the larger states, leaving the smaller states at a disadvantage due to misrepresentation. The popular vote system would take everyone into account evenly, and therefore represent everyone fairly, and make for a better voting system. All in all, the current Electoral College system is unfair, misrepresented, and unappealing to a democratic nation. The system should be abolished for all of these reasons, and allow the popular voting system to come in to play. The popular vote system would allow each citizen to be represented equally, and create a more level and fair environment. It's important that a democratic nation feels like one, and that we are all represented fairly, and there's no better way to do so than by being our own representatives.",0
"Dear State Senator, I do not like the Electoral College. The Electoral College is unfair, outdated, and irrational. It's basically a winnertakeall system in each state. Especially with California it represents 35 million voters and if they are really close and have a tight margin the winning side of the votes takes it all, which means all the 55 representative votes go for that one side. getting rid of it would be fantastic because we could have other options on having a better vote system that is more accurate and fair to the the peoplevoters. First of all, an example of this could be Obama received 61.7 percent of the electoral vote compared to only 51.3 percent of the popular votes cast for him and rodney. Like almost all cases award electoral votes on a winnertakeall, even a very slight plurality in a state creates a landslide electoralvote victory in that state. the popular vote was very close in Florida nevertheless Obama, who won that vote, got 29 electoral votes. A victory by the same margin in Wyoming would net the winner only 3 electoral votes. Secondly, this is not the greatest way to vote because first the voters vote not for the president, but for a slate of electors, which in turn elect the president. If you lived in Texas, for instance, and wanted to vote for Kerry, you'd vote for the slate of 34 Democratic electors won the statewide election, they would go to Congress and Kerry would get 34 electoral votes. Perhaps most worrying is the prospect of a tie in the electoral vote. In that case, the election would be thrown to the the House of Representatives, where state delegations vote on the president which wouldn't be what the voters want in some cases. Third, according to the Al Gorethanks to the quirks of the electoral college won the popular vote but lost the presidency, over 60 percent of the voters would prefer a direct election to the kind we have now. Next election the voters can expect another close election in which the popular vote winner couldagain lose the presidency. And yet, the electoral college still has its defenders. The Electoral college is not the best way to choose, it has minimum chances of succeeding in the future. I think a direct vote would work the best for the voters but yet the the electoral college has its cons. Conclusively, the Electoral College is not the best way to vote. By a bare minimum margin of votes, it could cost the election for the other candidate. The bigger state could be a catastrophy and it would be unfair. Last, the Electoral College is irrational, outdated, and unfair for the most part with its winnertakesall.",0
"Many people believe that it is necessary to use a car to get from one place to another. Many studies have shown that this in fact is not true. There are many advantages to limiting car usage. I am in favor of limiting car usage because of the advantages it brings to the world. One reason to limit car usage is, because it reduces the amount of pollution. Another reason, is because many people around the world are in favor of limiting car usage. Lastly, limiting car usage lowers emissions and improves safety. Beneficial and critical, limiting car usage helps humans as well as the environment. First of all, limiting car usage reduces the amount of pollution worldwide. Reflective and didactic, Robert Fuller's ""Paris bans driving due to smog,"" reflects the amount of pollution that is reduced due to limited car usage. For example, Robert Fuller explains that ""...Last week Paris had 147 micrograms of particulate matter PM per cubic meter compared with 114 in Brussels and 79.7 in London, Reuters found."" This statement layers Robert's opinion that car usage can create vast amounts of pollution. If car usage is limited, the amount of particulate matter would decrease. For instance, this theory is created when Robert Fuller states ""The smog cleared enough Monday for the ruling French party to rescind the ban for oddnumbered plates on Tuesday."" Another reason, is because many people around the world are in favor. appalled and enthusiastic, Andrew Selsky's ""Carfree day is spinning into a big hit in Bogota"", molds the theory that limiting car usage has many advantages. For instance, businessman Carlos Arturo Plaza states ""It's a good opportunity to take away stress and lower air pollution,"" as he rode a twoseat bicycle with his wife. The fact that many people around the world are in favor of limiting car usage is shown, when Andrew Selsky sates that ""Municipal authorities from other countries came to Bogota to see the event and were enthusiastic."" Bogota Mayor Antanas Mockus is also in favor as he states ""The rain hasn't stopped people from participating."" These statements show that limiting car usage is very beneficial and has many advantages. Lastly, limiting car usage lowers emissions and improves safety. This is shown in Elisabeth Rosenthal's ""The End of Car Culture."" Elisabeth states that ""...it will have beneficial implications for carbon emissions and the environment."" Elisabeth Rosenthal also states that ""...transportation is the second largest source of America's emissions just behind power plants."" Limiting car usage also improves safety. Last year in Barcelona, Spain, Bill Ford, executive chairman of the Ford Motor Company, proposed partnering with telecommunications. Bill Ford wanted to partner with the telecommunications industry to create cities in which ""pedestrian, bicycle, private cars, commercial and public transportation traffic are woven into a connected network to save time, conserve resources, lower emissions and improve safety."" This statement forms the theory that limiting car usage has many advantages. In conclusion, limiting car usage has many advantages. We as people of the world need to limit car usage for many reasons. The first reason is, because it reduces the amount of pollution. The second reason is that many people around the world are in favor of limiting car usage. The last reason is, because limiting car usage lowers emissions and improves safety. This is why we as citizens of the world need to limit car usage worldwide.",0
"just received from Longbourn.” She burst into tears as she alluded to it, and for a few minutes could not speak another word. Darcy, in wretched suspense, could only say something indistinctly of his [Illustration: “I have not an instant to lose” ] concern, and observe her in compassionate silence. At length she spoke again. “I have just had a letter from Jane, with such dreadful news. It cannot be concealed from anyone. My youngest sister has left all her friends--has eloped; has thrown herself into the power of--of Mr. Wickham. They are gone off together from Brighton. _You_ know him too well to doubt the rest. She has no money, no connections, nothing that can tempt him to--she is lost for ever.” Darcy was fixed in astonishment. “When I consider,” she added, in a yet more agitated voice, “that _I_ might have prevented it! _I_ who knew what he was. Had I but explained some part of it only--some part of what I learnt, to my own family! Had his character been known, this could not have happened. But it is all, all too late now.” “I am grieved, indeed,” cried Darcy: “grieved--shocked. But is it certain, absolutely certain?”",0
"cases, a woman has not often much beauty to think of.” “But, my dear, you must indeed go and see Mr. Bingley when he comes into the neighbourhood.” “It is more than I engage for, I assure you.” “But consider your daughters. Only think what an establishment it would be for one of them. Sir William and Lady Lucas are determined to go, merely on that account; for in general, you know, they visit no new comers. Indeed you must go, for it will be impossible for _us_ to visit him, if you do not.” “You are over scrupulous, surely. I dare say Mr. Bingley will be very glad to see you; and I will send a few lines by you to assure him of my hearty consent to his marrying whichever he chooses of the girls--though I must throw in a good word for my little Lizzy.” “I desire you will do no such thing. Lizzy is not a bit better than the others: and I am sure she is not half so handsome as Jane, nor half so good-humoured as Lydia. But you are always giving _her_ the preference.” “They have none of them much to recommend them,”",0
"After a presidential election, citizens soon start to realize that their word doesn't matter. The Electoral College are the voters that mean more to the presidential candidates, and it is a disrespectful system to be the face of our ways of democracy. In these sources citizens and governors want to abolish this system of voting and deciding a blind fate for America. The people vote for the electors not the president, the electors elect the president not the people, and the possibility of the disaster factor happening on future elections. Popular vote doesn't seem to have much of a purpose anymore because the electors seem to be making the decisions in this country. Starting off, the people of this country need to know on what they are voting on rather from what they thought they could of been voting on. The Office of the Federal Register state,"" You help choose your state's electors when you vote for president"" source 1. They insist that we are basically voting for a possibility to get the candidate we want or to be betrayed and vote for the other party. Truly this means that this system is cheap and could backfire. Not only that but half or a little over half of citizens seem to take responsibility to vote, in that case it makes it harder to get the electoral votes to go in favor of popular votes. Our votes only exist to help choose votes. assisting the first claim, our votes are unexistent. Richard A. Posner claims,""it is the electors who elect the president , not the people"" source 3. Right of the bat the Constitution and it's preamble is disrespected by this system. The preamble says that we as citizens of this country are the voice of this land and would further on insist or choose what we want it to be known as. But, that can't necessarily happen if we don't vote. Posner also says "" and that trust is rarely betrayed"" source 3. Even though this is a fact there is still the possibility or the potential to be nailed or betrayed by the electors. If there is a possibility in something unfair to happen by law it should be taken down and changed for our safety. Yet this happened in 2000 , when W. Bush aquired more electoral votes than Gore but Gore had more popular votes. A plurality only has a chance to win electoral votes. additionally, the system could supposively allow for much worse tricks and grief. Bradford Plumer describes ""The single best argument agaisnt the electoral college is what we might call the disaster factor"" source 2. The disaster factor includes legislatures replacing the Democratic electors with new ones and this happened in the 2000 fiasco. This is were the popular votes and higher that the electoral votes given to the president. Knowing that the legislatures could succesfully replace or revise or votes into the opposing party. Voting campaigns seem to just be a game , the electors want to win so 17 sates didn't even have the chance to see the candidates at all. This is the system sudgested by our founding fathers and it is a mockery to let it stay and bring judgement to our votes. It is humorous to and unfair to see the electoral college take over our votes. It seems that our votes are only seen as jokes. As if the whole preamble was a way to joke around with the citizens and give them hope. Many governors want to Abolish the electoral college, and most of us should take responsibility to vote for this and dismantle the electoral college from ever taking over our voice. The disaster factor, the way on how the electors decide, and how we vote for the electors not the president, are prime examples on how irrational this system is. The only way to get our voice back is to ablolish it and start over fresh with a new system in mind.",0
"With the years, we have changing many things in our society. Since technology, by making new electronic devices, to things in our government, by making new laws and new things to help people in all the country. But, does that mean that we have to change the Electoral College to election by popular vote for the president of the United States? In my point of view, the Electoral College is a traditional way to vote the President by the Congress and by qualified citizens that our founding fathers established in our Constitution. And there are many evidence to support that keeping the Electoral College is beneficial to our country. According to the text ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" by Richard A. Posner, A dispute over the outcome of an Electoral College is possible, and it happened in 2000, but it's less likely than a dispute over the popular vote. For example, in 2012, Obama received 61.7% of the electoral vote compared to only 51.3% of rodney. Almost all states award electoral votes on a winnertakeall basis, even a very slight plurality in a state creates a landslide electoral vote vistory in that state. This demonstrates, how people accept the fact that they are voting the electors and then for the President and Vice president. This help people by making easily the hour of vote for a candidate. However, as we can se in the texts above, not everybody things like this. For example, in the text ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" by Bradford Plumer, the author says that according to a gallop poll in 2000, taken shortly after Al Gore won the popular vote but lost the presidency, over 60% of voters would prefer a direct election to the kind we have now. But, each party selects a slate of electors trusted to vote for the party's nominee, it is entirely possible that the winner of the electoral vote will not win the national popular vote. Yet that has happened very rarely. Posner, paragraph 16. Another evidence from the text ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" by Richard A. Posner, is when he says ""The Electoral College requires a presidential candidate to have transregional appeal"" Posner, paragraph 19. That means that No region has enough electoral votes to elect a president. So a solid regional favorite has no incentive to campaign heavely in those states, for he gains no electoral votes by increasing huis plurality in states that he knows he will win. ""The residents of the other regions are likely to feel disenfranchised..."" That highlights how the Electoral College is trying to helping people vote their candidates and feel safe and comfortables with them. To conclude, despite the fact many people say that the Electoral College is widely regarded as an anachronism and a nondemocratic method of selecting a president, the Electoral College is a traditional way to vote the President by the Congress and by qualified citizens that our founding fathers established in our Constitution that helps our community to help people with thir desicions and make our life more comfortable and easy.",0
"had Mr. Wickham appeared, Kitty and Lydia would certainly have continued the occupation; but unluckily no one passed the windows now except a few of the officers, who, in comparison with the stranger, were become “stupid, disagreeable fellows.” Some of them were to dine with the Philipses the next day, and their aunt promised to make her husband call on Mr. Wickham, and give him an invitation also, if the family from Longbourn would come in the evening. This was agreed to; and Mrs. Philips protested that they would have a nice comfortable noisy game of lottery tickets, and a little bit of hot supper afterwards. The prospect of such delights was very cheering, and they parted in mutual good spirits. Mr. Collins repeated his apologies in quitting the room, and was assured, with unwearying civility, that they were perfectly needless. As they walked home, Elizabeth related to Jane what she had seen pass between the two gentlemen; but though Jane would have defended either or both, had they appeared to be wrong, she could no more explain such behaviour than her sister. Mr. Collins on his return highly gratified Mrs. Bennet by admiring Mrs. Philips’s manners and politeness. He",0
"Dear state senator, I write to argue in favor of the Electoral College. The Electoral College is as it says on the 3rd source ""widely regarded as an anchronism, a nondemocratic method of selecting a president that ought to be overruled by declaring the candidates who receives the most popular votes the winner."" That was in my opinion pretty self explanatory. This letter is based on information from article sourses I read. First of all, I would like to start by saying that the Electoral College is helpful to avoid problems where no candidate got a majority. For example in the 5th part of the source 3 it says ""Nixon in 1968 and Clinton in 1992 both had only 43 percent plurality of the popular votes, while winning a majority in the Electoral College 301 and 370 electoral votes, respectively"" which backs up my claim. I understand the ""wrong"" part of it like in the 2nd source it says ""If you lived in Texas, for instance, and wanted to vote for John Karry, you'd vote for a slate of 34 Democratic electors pledged to Kerry."" meaning voters vote for a slate of electors and they choose the president. Honestly I dont see it as that ""wrong"" but thats my opinion. Second, I agree with the Electoral College despite the lack of ""democratic pedigree"" for five reasons. First, ""Certainty of Outcome"" meaning winning candidate's share of the Electoral College exceeds his share of the popular vote, example, Obama is rodney. Second, in the Everyone's President part it says that no region has enough electoral votes to elect a president, for example, ""rodney was in the South, has no incentive to campaign heavily in those states, for he gains no electoral votes increasing his plurality in states that he knows he will win"". Number 3, ""Swing States"" the ""winner takes all method of awarding electoral votes induces the candidatesas we saw in 2012 electionto focus their campaign efforts on the tossup states"". There is also number 4 where the Electoral College ""restores some of the weight in the political balance that large states lose virtue of the malapportionment of the Senate decreed in the Constitution"" amnd there is number 5, ""Avoid RunOff Elections"" which is what I used in the second paragraph as a claim. In summation im in favor with the Electoral College for many reasons. After reading through this side and the opponing side of the argument I can honestly say that I prefer this method as it is. Yes there is a bad side to it but there is a bad side to everything and it shouldn't be big enough for anyone to oppose it. Well thank you for taking the time to read through this.",0
"Times are changing, and changing fast. While the car may once have been the ideal accessory to a rapidly changing world, people have now found that the opposite is now true. Limiting car usage is cheaper, better for the environment, and is quickly becoming the ""cool"" thing to do. America's fascination with the 1950's fords are over, and a new era is upon us. Cutting down on car usage is much cheaper. Between the expensive vehicle itself and enormous gas bill, It's more fiscally responsible to carpool, use public transportation, or even walk. Places like Vauban in Germany are just the start of a quickly growing social trend to make cars more expensive. As stated in Source 1, ""There are only two places to parkLarge garages at the edge of the development, where a carowner buys a space, for 40,000, along with a home"". Places like Paris have even been known to enact partial driving bans at times, with 22euro fines enacted for those who failed to follow the ban. Driving, an already expensive task, is increasingly becoming a task only the rich can afford. Removing some of our outrageous motor vehicle usage is also good for the environment. As mentioned in Source 2, Smog that was already prevalent in places like Beijing, China has found it's way into modern European cities like Paris, with more to follow if we do't cut back, and soon. Paris has known to have over 147 Micrograms of particulate matter per cubic meter, with other cities like Brussels and London having 114 and 79.7 respectively. If that didn't seem bad enough, it's worse in other areas. In some areas of the United States, passenger cars are responsible for up to 50% of greenhouse gas emissions. Having a lower dependence on cars isn't just good for the environment, it's now become ""cool"". The amount of driving done by young people has decresased by 23 percent between 2001 and 2009, and even big companies are starting to notice. As stated in Source 3, Bill Ford, the executive chairman of the Ford Motor Company, acknowleged the growing change, and even offered suggestions to help. He proposed a better system to save time and resources while improving gas emissions and public safety. Meanwhile in Bogota Colombia, Millions of citizens in participated""Day Without Cars,"" A yearly program set up in the city. While 10 years ago might have painted a different picture, the writing on the wall is clear. There's a global trend for decreasing dependency on cars, and it's not looking to stop anytime soon. A once needed tool is quickly becoming less and less relevent, due to cheaper costs, less strain on the environment, and the always prevalent ""cool factor."" It's not the golden age of cars anymore, and about time changes were made to match modern day thinking.",0
"great politeness and cordiality, said how happy they should be to see him at Longbourn again, whenever his other engagements might allow him to visit them. “My dear madam,” he replied, “this invitation is particularly gratifying, because it is what I have been hoping to receive; and you may be very certain that I shall avail myself of it as soon as possible.” They were all astonished; and Mr. Bennet, who could by no means wish for so speedy a return, immediately said,-- “But is there not danger of Lady Catherine’s disapprobation here, my good sir? You had better neglect your relations than run the risk of offending your patroness.” “My dear sir,” replied Mr. Collins, “I am particularly obliged to you for this friendly caution, and you may depend upon my not taking so material a step without her Ladyship’s concurrence.” “You cannot be too much on your guard. Risk anything rather than her displeasure; and if you find it likely to be raised by your coming to us again, which I should think exceedingly probable, stay quietly at home, and be satisfied that _we_ shall take no offence.” “Believe me, my dear sir, my gratitude is warmly excited",0
